id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾,海拔,坡度,坡向,植被
1890,90.32082732,32.64352696,12.6167,-4.63333,400,-15.2333,7,-23.5,-14.1667,7,2,5.7,275,11.7,5.7,275,110,856.734,35.2,35.8428,116.851,0,1556.0,84.18812,188.30086,352
1891,86.38241351,33.44039526,14.1083,-4.85417,126,-15.7833,4,-24.6,-14.65,3,1,6.1,79,13.5,5.45,85,33,892.953,38.1,37.0297,102.721,0,16916.0,82.899124,313.25375,352
1892,87.91806318,32.92767931,13.025,-5.14583,236,-15.6833,7,-23.8,-14.6,6,2,5.4,148,12.1,4.73333,158,61,862.548,35.9,36.2813,106.098,0,15636.0,82.173225,280.13596,352
1895,87.8795834,28.68830131,13.6083,-0.570833,286,-8.61667,29,-17.4,-7.6,22,6,7.06667,157,13.3,6.41667,167,69,642.044,30.7,44.3268,85.7639,0,-22255.0,87.60541,202.63399,445
1898,90.75906552,29.31846377,14.5917,8.00417,405,-0.666667,3,-10.4,-0.666667,3,1,15.4667,291,22.6,15.4667,291,117,658.171,33.0,44.2172,125.533,0,782.0,32.77645,36.25901,183
1899,80.86259842,34.12055632,13.9417,-7.97083,51,-19.2333,0,-27.9,-17.65,0,0,3.66667,43,11.7,3.66667,43,19,933.445,39.6,35.2062,130.994,0,15381.0,86.65871,136.31192,543
1901,87.77055514,29.1176173,14.6667,3.74167,368,-4.5,27,-13.6,-3.75,21,5,11.3833,210,18.6,10.5667,224,91,651.17,32.2,45.5487,92.1497,0,28177.0,80.9416,86.52177,352
1903,86.34273562,31.44702385,12.9917,-4.82917,151,-14.4,20,-22.7,-13.3833,16,4,4.86667,65,11.3,4.26667,79,30,787.988,34.0,38.2108,66.2546,0,-21227.0,86.67896,304.19925,543
1904,85.3256566,28.7545979,14.1,3.83333,405,-3.86667,122,-12.1,9.81667,63,10,10.8833,85,17.7,-2.53333,142,53,602.658,29.8,47.3154,39.8013,0,6672.0,84.14783,168.13443,352
1905,83.84181806,32.13696831,15.2417,-0.7875,88,-10.9,13,-20.3,-10.0,10,2,9.6,45,17.4,9.11667,47,21,840.609,37.7,40.4288,71.5135,0,27666.0,84.82007,16.957409,352
1906,80.27149339,31.7181875,14.5417,-0.354167,298,-10.75,50,-19.4,3.73333,26,5,10.05,172,17.6,9.56667,190,81,846.322,37.0,39.3018,101.693,0,-5103.0,86.46695,85.95716,352
1907,90.5685593,31.87348537,13.6583,-1.6875,429,-12.15,7,-20.8,-11.1167,7,2,8.2,296,14.4,8.2,296,116,832.89,35.2,38.8021,117.538,0,-7662.0,87.30556,17.431952,352
1908,85.16027583,32.4334433,14.8167,-4.45833,95,-14.6833,8,-24.0,-13.6167,7,2,5.98333,52,13.5,5.45,56,23,847.072,37.5,39.5111,80.937,0,30996.0,88.031136,205.65083,352
1910,81.45924667,30.50405997,11.7667,-5.80833,417,-14.6,88,-21.9,-2.2,11,3,3.0,236,8.5,2.53333,275,125,722.816,30.4,38.7061,112.238,0,-31467.0,84.199905,208.54813,445
1912,81.78054662,32.08607389,15.5833,-1.05833,112,-11.4833,12,-20.7,-1.7,7,1,9.73333,77,17.9,9.23333,82,38,864.917,38.6,40.3713,122.781,0,10002.0,81.78321,21.695108,352
1913,87.96107587,35.51707517,14.3833,-6.28333,167,-17.8833,2,-26.8,-15.9667,2,0,5.11667,123,12.8,5.11667,123,51,939.406,39.6,36.3215,121.563,0,19475.0,82.19049,279.28354,352
1914,89.04256782,28.47965753,15.2417,-0.395833,237,-8.5,5,-19.1,-7.68333,5,1,7.23333,180,13.3,7.23333,180,79,643.684,32.4,47.0422,135.02,0,30226.0,87.83466,147.39136,352
1915,85.17936121,31.71545081,14.1333,-2.40833,114,-12.0,20,-20.7,-11.0833,15,3,7.31667,45,14.2,6.75,52,21,791.158,34.9,40.4967,53.4908,0,21267.0,87.015175,85.96593,445
1916,85.57482665,30.01727843,14.5833,-3.36667,162,-11.9,66,-20.9,0.35,11,0,5.0,22,11.8,-10.6667,68,25,693.031,32.7,44.5974,58.9242,0,-9964.0,58.459335,176.34778,445
1917,83.3338251,32.39533832,15.9,-0.0833334,78,-10.5667,9,-20.1,-9.63333,7,1,10.7,46,19.0,10.15,48,22,869.988,39.1,40.665,88.3519,0,-22255.0,82.134674,211.71513,352
1919,87.42639841,32.20046319,13.3583,-3.07917,219,-12.9833,10,-21.2,-11.9333,9,3,6.75,123,13.3,6.06667,138,51,807.14,34.5,38.7198,93.4835,0,-9196.0,85.6786,331.7593,352
1920,85.89044045,31.94986076,14.9333,-2.025,125,-12.2,16,-21.5,-11.3,12,3,8.18333,54,15.4,7.55,64,25,834.962,36.9,40.4697,63.8721,0,25363.0,77.140785,204.74355,352
1921,83.93903547,32.27096078,15.6083,0.904167,82,-9.48333,10,-18.9,-8.65,8,2,11.5833,42,19.7,11.05,45,20,863.759,38.6,40.4361,74.0052,0,10257.0,74.10629,333.68735,352
1922,82.94617149,31.735534,15.2833,-3.9,107,-13.7,17,-23.0,-4.66667,8,2,6.21667,64,14.1,5.81667,69,31,815.322,37.1,41.195,99.7767,0,11797.0,73.77091,80.71923,352
1924,83.02244934,30.57694196,13.05,-4.99167,208,-14.1667,62,-22.3,-1.51667,7,2,4.38333,90,10.8,3.95,105,44,760.63,33.1,39.426,79.5668,0,277.0,86.741486,44.68144,445
1928,83.29464653,31.80848424,15.6083,-1.87917,98,-11.9667,17,-21.5,2.15,10,2,8.48333,53,16.5,8.01667,57,26,837.527,38.0,41.0746,83.9663,0,-2030.0,87.40758,8.739125,352
1929,85.60983619,33.77723801,15.5333,-3.20833,88,-14.7667,3,-24.2,-13.65,3,1,8.31667,58,16.7,7.63333,60,24,940.181,40.9,37.9788,102.762,0,-7662.0,77.92087,117.3246,352
1930,78.77670283,33.62653227,14.175,-4.7375,86,-15.6333,6,-24.0,-14.5667,5,1,6.41667,58,14.4,6.11667,60,26,897.621,38.4,36.9141,107.744,0,12563.0,80.86706,275.43896,352
1931,81.4091398,31.74653175,13.9667,-5.64167,166,-15.5667,18,-24.0,-6.66667,8,2,4.65,116,11.9,4.28333,127,56,827.229,35.9,38.9044,132.414,0,-1258.0,76.38417,39.57337,543
1933,85.28417878,31.92595513,15.2083,-0.2125,112,-10.3333,17,-19.5,-9.53333,13,3,10.0333,45,17.7,9.38333,51,21,833.882,37.2,40.8826,55.567,0,11282.0,64.157524,188.67317,352
1934,84.80448268,30.46250303,12.9917,-5.09583,146,-13.9167,54,-21.9,-1.53333,9,1,3.88333,35,10.1,-12.7667,54,19,729.718,32.0,40.599,52.5029,0,5141.0,86.17337,343.32812,543
1936,90.43672007,31.8654865,13.5917,-1.02083,425,-11.7,6,-20.4,-11.7,6,2,9.1,294,15.4,9.1,294,115,849.354,35.8,37.9655,117.764,0,17938.0,84.992096,348.2813,352
1939,90.82281729,31.76470148,12.8333,-3.40833,438,-13.6167,7,-21.9,-12.55,7,2,6.38333,302,12.5,6.38333,302,119,818.221,34.4,37.3062,117.792,0,-25582.0,83.642586,307.7966,352
1941,88.06402856,33.17643452,12.775,-2.22083,238,-13.2667,6,-21.2,-12.25,6,1,8.63333,149,15.5,7.95,154,60,895.114,36.7,34.8093,103.128,0,-19438.0,79.503204,126.135376,5042
1943,86.34911446,31.77547244,13.375,-0.170833,160,-10.0833,18,-18.3,-9.25,14,4,9.86667,67,16.7,9.18333,81,31,815.008,35.0,38.2143,63.4101,0,12562.0,70.31719,49.014175,352
1944,84.03612376,30.6339285,13.8417,-4.72917,150,-13.7167,52,-22.2,-1.06667,8,1,4.4,48,10.9,3.9,57,24,742.617,33.1,41.8177,57.0724,0,-31979.0,69.42511,179.26756,445
1947,81.00441118,31.44373243,12.8917,-7.17917,242,-17.0,32,-24.9,-8.73333,9,1,3.08333,164,10.1,2.78333,185,84,825.578,35.0,36.8333,134.124,0,-11499.0,81.50404,7.1244416,543
1948,89.50295284,30.64700913,14.0333,-1.45833,370,-11.05,5,-20.4,-11.05,5,1,7.65,258,13.8,7.65,258,103,764.121,34.2,41.0331,120.112,0,-25325.0,82.619606,172.01514,445
1949,85.46612101,35.47446505,15.2,-7.01667,96,-19.0667,1,-28.6,-17.75,0,0,4.8,73,13.1,4.8,73,31,971.387,41.7,36.4508,121.439,0,-18925.0,80.67892,344.859,352
1950,82.8370472,30.51752864,14.1,-3.25833,238,-12.5833,69,-21.4,0.433333,9,2,5.9,102,12.4,5.4,120,50,757.096,33.8,41.716,79.0268,0,22036.0,87.524124,318.1534,445
1951,84.84705915,32.86037809,15.15,-2.86667,80,-13.7167,5,-23.1,-12.7167,4,1,8.16667,47,16.2,7.55,49,20,895.106,39.3,38.5496,86.0426,0,4371.0,65.28427,99.162346,352
1952,82.50199109,31.2778707,14.175,-5.65417,162,-14.85,31,-23.5,-2.21667,8,1,3.86667,97,10.9,3.55,107,46,768.743,34.4,41.2064,108.627,0,21780.0,86.40519,349.22754,445
1953,88.31133897,33.80245628,12.5333,-5.28333,231,-16.4167,4,-24.2,-15.3,4,1,5.8,155,12.6,5.15,157,64,908.336,36.8,34.058,112.652,0,-7917.0,76.988846,230.84479,352
1954,80.91811709,30.76828545,14.5667,-0.95,549,-10.8167,113,-19.6,3.3,34,9,8.35,291,15.0,7.83333,335,146,784.897,34.6,42.1002,98.4385,0,32018.0,87.58175,25.067463,352
1955,83.6370801,33.43252199,15.55,-4.55833,62,-15.4667,3,-25.1,-13.8333,3,1,6.56667,45,14.9,6.56667,45,19,897.972,40.0,38.875,107.529,0,23572.0,86.289276,260.0486,352
1957,80.94687782,34.22287751,13.8417,-8.27083,49,-19.6833,0,-28.3,-17.95,0,0,3.35,41,11.2,3.35,41,18,939.774,39.5,35.0422,127.892,0,30230.0,83.02102,258.01605,543
1959,79.05187159,33.76886028,14.0083,-1.44583,52,-12.7,4,-21.0,-11.45,3,1,9.81667,34,17.8,9.81667,34,14,913.862,38.8,36.104,90.5711,0,24082.0,84.463844,68.77499,273
1962,89.44845256,31.1888264,14.0667,-0.541667,407,-10.6667,6,-19.6,-10.6667,6,2,9.11667,271,15.5,8.3,273,106,807.448,35.1,40.076,113.64,0,-26349.0,84.70686,269.63272,352
1964,79.13683788,33.34187135,12.1917,-4.79583,73,-16.2333,4,-23.6,-14.9667,4,1,6.75,51,14.1,6.35,52,23,932.788,37.7,32.3386,110.256,0,28437.0,76.17788,132.93324,352
1965,83.08964515,34.3605739,14.975,-7.4375,62,-18.6333,1,-28.0,-17.2667,0,0,3.96667,47,12.5,3.96667,47,20,920.423,40.5,36.9753,115.669,0,32277.0,86.81586,97.63145,352
1966,86.8557166,36.14092955,14.55,-8.34167,146,-20.1167,1,-29.2,-18.8667,1,0,3.23333,110,11.2,3.23333,110,47,953.824,40.4,36.0149,124.496,0,1300.0,75.51582,298.85373,352
1967,84.0850058,34.95454855,14.9,-6.475,62,-18.25,0,-27.6,-16.95,0,0,5.23333,49,13.5,5.23333,49,21,956.876,41.1,36.253,121.515,0,-22765.0,74.26921,213.07068,352
1968,86.7917907,34.82403535,14.3417,-6.2125,134,-17.6,2,-26.4,-15.8,2,0,5.16667,96,12.9,5.16667,96,41,928.486,39.3,36.4928,118.011,0,-19949.0,83.60478,336.21796,352
1969,91.0346697,31.95774174,13.1583,-1.7875,430,-12.2333,7,-20.7,-10.3167,7,2,8.1,298,14.2,8.1,298,116,831.396,34.9,37.703,118.023,0,17938.0,77.92234,38.990993,352
1970,90.85790655,28.91041938,13.2167,1.825,308,-6.33333,6,-15.2,-5.38333,6,2,9.46667,213,15.5,9.46667,213,83,643.776,30.7,43.051,113.646,0,26385.0,86.04984,112.766975,352
1971,90.75092361,30.83001669,8.28333,-0.541667,414,-9.26667,6,-14.8,-9.26667,6,2,8.2,291,13.0,8.2,291,113,721.724,27.8,29.7962,120.104,0,29714.0,0.0,-1.0,-9999
1972,89.03068102,32.41094862,13.1,-2.40833,344,-12.7833,7,-20.9,-11.7667,7,2,7.66667,222,14.1,6.86667,227,88,835.545,35.0,37.4286,109.191,0,18707.0,82.525955,171.64925,352
1973,91.44009951,28.85568605,15.775,1.62917,311,-6.66667,7,-17.8,-5.88333,7,2,9.35,206,16.1,9.35,206,79,653.666,33.9,46.5339,106.274,0,-13551.0,83.687256,196.90927,352
1974,80.3045615,32.57001972,14.7417,-1.55417,76,-12.6,3,-21.4,-7.41667,2,0,9.98333,60,18.0,9.51667,61,27,918.389,39.4,37.4154,134.784,0,11282.0,84.50524,141.75592,352
1975,87.27622593,29.21509845,15.3667,3.6,370,-4.13333,47,-13.7,-3.33333,32,8,10.7167,166,18.3,9.9,187,72,609.732,32.0,48.0208,65.5639,0,7185.0,77.128746,214.69359,445
1977,87.15231619,32.45936643,13.6333,-4.18333,191,-14.4833,9,-23.2,-13.3833,8,2,6.08333,107,12.8,5.41667,121,45,840.042,36.0,37.8704,93.2778,0,26132.0,87.432365,188.20552,352
1979,89.96121485,29.48464449,11.675,-6.55417,244,-14.9833,5,-23.4,-13.8,5,1,1.63333,181,6.3,1.1,183,78,681.887,29.7,39.3098,130.66,0,1557.0,83.317665,73.02992,543
1980,84.71272746,34.52748404,13.35,-5.875,81,-17.4,3,-26.0,-16.1333,3,1,5.65,54,13.1,5.65,54,23,941.258,39.1,34.1432,100.118,0,-16109.0,0.0,-1.0,0
1982,81.24580166,31.67076074,15.4583,-2.85417,191,-12.85,26,-22.0,-3.68333,10,2,7.43333,127,15.2,6.96667,140,61,826.533,37.2,41.5547,126.042,0,-19949.0,84.315704,73.18789,352
1984,81.39984993,34.0392997,14.25,-7.4,50,-18.5833,0,-27.4,-17.0667,0,0,4.15,41,12.3,4.15,41,18,926.987,39.7,35.8942,125.66,0,19220.0,86.494415,142.23152,543
1985,84.88581966,34.64780001,15.0417,-7.70417,87,-19.1333,1,-28.6,-17.8333,1,0,3.81667,65,12.2,3.81667,65,28,936.166,40.8,36.8668,120.452,0,-492.0,86.54649,243.05986,352
1987,80.91330951,33.11541445,15.525,-1.27917,43,-12.3667,0,-21.6,-11.1333,0,0,10.25,37,18.7,10.25,37,17,919.781,40.3,38.5236,134.644,0,-20207.0,77.61276,253.21834,352
1988,81.19302778,35.09242764,14.7917,-7.32917,41,-19.0833,0,-28.1,-17.4667,0,0,4.36667,37,13.0,4.36667,37,16,953.721,41.1,35.9895,133.934,0,10516.0,59.25085,233.36134,352
2091,88.14901756,37.68327176,11.45,-11.525,206,-22.85,3,-30.3,-21.4333,3,1,-0.35,152,6.2,-0.35,152,64,919.579,36.5,31.3699,123.15,0,28436.0,83.01072,327.11792,0
2092,82.35825904,36.0061822,16.4667,-4.66667,41,-16.8667,0,-26.5,-14.6333,0,0,6.96667,36,16.3,6.96667,36,15,969.366,42.8,38.4735,124.185,0,30738.0,83.55822,55.503002,273
2093,79.94516454,38.94969857,16.2333,12.2583,32,-4.71667,2,-14.6,3.05,1,0,26.1833,19,35.3,26.1833,19,7,1266.34,49.9,32.5317,71.0552,0,-30460.0,33.641396,62.10273,0
2099,87.19653219,38.0595115,14.8583,3.52083,68,-9.65,0,-17.6,-6.96667,0,0,15.5667,53,24.0,15.5667,53,22,1027.65,41.6,35.7171,116.424,0,8203.0,83.65041,111.93164,273
2100,80.04940699,37.46751099,13.325,12.5792,33,-2.78333,4,-10.7,4.58333,2,0,25.1167,18,33.0,23.9,19,7,1141.79,43.7,30.492,66.4238,0,1029.0,35.842705,343.30075,273
2101,76.23134375,35.9230736,11.2167,-10.7667,125,-22.7,18,-29.8,-20.2667,15,3,0.75,52,7.7,0.683333,57,22,962.904,37.5,29.9111,55.5809,0,4117.0,85.07107,181.8793,0
2105,77.73992877,38.77740579,15.4667,12.9833,37,-2.8,3,-12.0,4.73333,2,0,26.1333,19,35.2,26.1333,19,8,1181.12,47.2,32.7684,63.9114,0,-25596.0,15.469788,270.0,273
2108,77.78270681,36.8631753,12.6083,1.57917,32,-10.7,1,-17.9,-8.75,1,0,12.4667,22,20.2,12.4667,22,10,944.639,38.1,33.0927,89.577,0,12816.0,85.8378,252.5679,352
2109,87.49785774,37.83135309,14.0583,-5.3625,135,-17.2167,1,-25.9,-15.4167,1,0,6.06667,102,13.9,6.06667,102,42,951.867,39.8,35.3224,120.234,0,-19952.0,85.236404,260.37198,352
2110,83.7869862,36.32260024,15.4583,-7.62083,74,-19.7333,0,-29.1,-18.2833,0,0,4.08333,59,12.8,4.08333,59,25,968.761,41.9,36.8934,123.066,0,28947.0,85.79349,303.16428,273
2111,75.3461446,38.88815336,12.9333,-2.41667,126,-13.9333,4,-20.7,-12.2667,4,1,8.36667,61,17.1,8.36667,61,23,918.963,37.8,34.2152,73.7385,0,5648.0,84.79852,70.876305,273
2113,86.16481435,37.6742242,14.5417,1.82917,69,-11.1167,0,-19.1,-8.53333,0,0,13.5667,54,21.8,13.5667,54,23,1006.22,40.9,35.5542,117.864,0,-26612.0,75.18387,325.4323,273
2117,89.07211001,37.74011818,13.9667,-6.76667,170,-18.3,2,-26.8,-16.3833,2,0,4.51667,126,11.9,4.51667,126,52,931.634,38.7,36.0896,120.625,0,-8687.0,83.33607,214.4631,273
2118,87.30823301,37.34590804,12.9583,-8.57083,160,-20.0833,0,-28.0,-18.7,0,0,2.55,123,9.8,2.55,123,52,925.002,37.8,34.2813,127.863,0,9491.0,86.03938,29.87793,273
2122,78.88751072,34.77161604,13.95,-8.65,76,-20.7167,5,-29.2,-19.4833,3,0,3.41667,58,11.8,3.41667,58,25,983.671,41.0,34.0244,121.04,0,17429.0,84.03364,266.26862,352
2126,77.06923148,38.80226072,15.5667,13.4667,44,-2.11667,4,-11.1,5.48333,2,0,26.55,20,35.9,26.55,20,9,1167.16,47.0,33.1206,62.863,0,-23292.0,28.386116,39.805573,445
2127,81.49632149,37.45271013,16.4417,12.7625,34,-2.95,3,-12.4,4.13333,2,0,25.85,19,35.2,24.6333,22,8,1180.51,47.6,34.5413,75.3066,0,7173.0,80.92836,224.10483,0
2129,86.29831198,38.5088764,16.6083,11.0458,35,-5.51667,2,-15.0,1.98333,0,0,25.2333,25,34.7,25.2333,25,12,1255.89,49.7,33.4172,94.5705,0,15108.0,22.685322,24.443954,445
2132,81.40412707,37.26703644,16.3833,12.7667,36,-2.88333,3,-12.3,4.1,2,0,25.8333,20,35.1,24.6167,23,8,1177.84,47.4,34.564,74.6203,0,11525.0,23.894634,321.34018,0
2138,78.16984844,36.25861759,14.1083,-2.2625,42,-14.5833,1,-22.6,-12.6,0,0,9.16667,33,18.0,9.16667,33,15,965.086,40.6,34.7496,110.706,0,16400.0,84.88643,113.15274,273
2144,79.60494673,37.1968952,12.45,12.2417,36,-2.68333,6,-10.0,12.1333,3,0,24.45,17,32.0,23.2333,18,7,1108.39,42.0,29.6429,54.3557,0,12293.0,40.088085,350.5377,560
2148,79.5268822,39.06126462,15.875,12.3458,34,-4.56667,3,-14.2,3.31667,2,0,26.1667,20,35.2,26.1667,20,7,1258.17,49.4,32.1356,69.3177,0,-31740.0,26.069798,261.8699,0
2154,84.45855451,36.90870054,16.0667,3.15833,48,-9.9,0,-18.9,-7.1,0,0,14.9333,37,23.5,14.9333,37,16,1010.45,42.4,37.8931,110.864,0,32523.0,83.22898,176.46771,352
2157,77.69132442,35.91351699,13.8417,-8.5125,77,-20.15,5,-28.5,-18.9833,2,0,2.85,55,11.3,2.85,55,24,941.674,39.8,34.7781,111.698,0,19220.0,73.0476,62.349842,543
2160,84.85205402,38.18873152,17.2417,11.2625,28,-5.48333,2,-15.5,2.38333,0,0,25.5,22,34.9,25.5,22,11,1260.83,50.4,34.2097,102.603,0,-15612.0,45.21149,74.0546,0
2161,84.57619622,36.99255655,16.3583,3.72917,47,-9.61667,0,-18.8,-6.7,0,0,15.8,36,24.6,15.8,36,16,1032.58,43.4,37.692,110.199,0,24842.0,86.66623,319.08624,273
2162,76.98540386,36.35774856,13.075,-7.7125,82,-19.2667,7,-27.0,-18.15,5,1,3.43333,49,11.5,3.43333,49,21,930.863,38.5,33.961,87.5754,0,-495.0,83.69365,66.56749,273
2163,88.4436128,38.4390735,15.1583,0.654167,87,-12.1167,0,-20.6,-11.05,0,0,12.7,67,21.1,12.7,67,27,1012.25,41.7,36.3509,116.964,0,-4341.0,82.39234,313.87817,273
2164,83.9887692,36.58811288,13.4333,-5.05833,67,-16.9,0,-25.0,-14.9,0,0,6.05,53,13.7,6.05,53,22,934.787,38.7,34.7115,118.452,0,-31726.0,85.871765,140.26935,543
2168,79.13088244,34.51923747,13.3833,-9.70833,76,-21.3667,4,-29.6,-20.3,3,1,2.25,59,10.5,2.25,59,26,966.735,40.1,33.3749,125.967,0,22550.0,82.549225,217.64656,543
2171,88.15589845,39.00647147,15.4583,9.69583,35,-5.86667,3,-14.3,9.21667,1,0,23.3667,26,32.5,23.3667,26,11,1192.73,46.8,33.0306,94.5705,0,31235.0,87.84266,252.79297,560
2173,76.66248686,38.25830605,14.3333,10.8917,42,-3.68333,2,-11.8,3.68333,1,0,23.3,22,32.2,23.3,22,11,1095.61,44.0,32.5758,77.8499,0,-21242.0,79.304695,131.28731,273
2174,85.47313758,37.90997053,16.7167,10.2,37,-5.55,2,-15.0,1.65,0,0,23.8333,27,33.3,23.8333,27,13,1196.67,48.3,34.6101,99.318,0,-24571.0,71.47741,314.06082,0
2176,84.3299226,37.84588192,17.825,11.2958,25,-5.1,2,-15.6,2.55,0,0,25.3167,19,34.8,25.3167,19,10,1236.25,50.4,35.3671,98.2346,0,773.0,28.678156,18.434948,445
2180,85.12338733,35.85396135,15.15,-7.31667,92,-19.3667,0,-28.7,-18.1333,0,0,4.58333,71,13.1,4.58333,71,30,977.002,41.8,36.244,122.54,0,-30189.0,87.25931,186.46593,273
2183,88.49799166,37.3907176,14.3583,-7.6125,170,-19.0333,0,-28.0,-17.85,0,0,3.53333,130,11.0,3.53333,130,54,922.465,39.0,36.8162,126.853,0,-750.0,80.592705,151.96616,273
2186,78.26986089,36.4285429,11.6667,-7.01667,62,-18.45,2,-25.6,-17.1,1,0,3.81667,47,11.0,3.81667,47,21,910.323,36.6,31.8761,113.162,0,-26605.0,65.058075,297.7842,543
2187,81.10395744,37.06191138,15.4167,12.4417,36,-2.63333,4,-11.5,4.18333,2,0,24.8667,18,33.4,23.75,21,7,1127.64,44.9,34.3356,64.8425,0,21509.0,38.744102,352.5686,445
218,101.9958523,33.54347625,14.9,1.5,713,-7.58333,15,-18.9,-7.58333,15,3,9.66667,372,16.7,9.23333,373,134,701.68,35.6,41.8539,87.2286,0,-5619.0,86.59862,92.121025,445
219,104.0401932,34.88026658,10.4667,0.491667,619,-9.23333,11,-17.1,-9.23333,11,2,9.53333,319,15.1,8.93333,325,115,760.801,32.2,32.5052,85.0928,0,-18676.0,83.579994,35.175304,1
220,103.0202643,36.49075305,12.9333,6.475,374,-6.28333,8,-15.0,-6.28333,8,2,18.0667,210,25.6,16.75,213,80,982.334,40.6,31.8555,91.3591,0,-9720.0,84.86156,66.14553,352
222,104.9056181,36.21386448,12.4667,8.4,320,-4.63333,12,-12.7,-4.63333,12,3,20.1,172,27.4,18.6833,182,75,1000.08,40.1,31.0889,87.0113,0,4358.0,83.41208,272.74716,352
223,102.0647163,34.67123781,14.4,0.558333,622,-9.3,11,-20.3,-8.21667,11,2,9.25,341,15.9,9.25,341,126,752.353,36.2,39.779,91.2446,0,9742.0,85.16357,258.69058,183
225,107.4013734,36.29261569,11.725,9.07083,470,-3.7,10,-11.5,-3.7,10,2,20.8833,242,27.6,19.3,273,101,990.901,39.1,29.9872,87.8347,0,28933.0,86.37957,324.0835,352
226,104.2898651,36.79300724,13.7833,8.825,205,-4.56667,3,-13.3,-3.18333,3,0,20.95,122,29.1,19.5667,126,55,1033.12,42.4,32.5079,98.7388,0,2310.0,75.56459,151.83748,560
227,102.2127072,33.51728189,15.05,2.14167,691,-7.05,14,-18.6,-7.05,14,3,10.4,356,17.5,9.93333,361,128,708.554,36.1,41.6898,86.6833,0,30733.0,88.18015,311.3459,518
228,103.5061121,35.52248614,12.15,6.125,474,-5.9,5,-14.4,-5.9,5,0,16.75,246,23.4,15.5833,263,98,913.703,37.8,32.1429,88.6673,0,-1272.0,85.05018,278.61566,560
229,103.8798644,33.71628249,10.1583,1.64583,680,-7.61667,12,-15.1,-7.61667,12,2,10.2167,327,15.9,9.6,338,118,717.418,31.0,32.7688,81.4789,0,-26101.0,87.12885,287.0536,1
231,101.0636253,38.13839372,12.3833,-2.46667,452,-14.3667,5,-23.1,-12.8833,5,1,8.61667,281,15.5,8.61667,281,101,934.594,38.6,32.0812,102.304,0,-22516.0,72.99701,276.07245,183
233,102.835291,39.05969715,14.1583,7.57083,116,-6.96667,5,-15.8,-6.96667,5,1,20.95,67,28.9,19.4833,68,29,1131.36,44.7,31.6741,86.2327,0,-10491.0,67.76545,298.7398,273
234,93.84164163,39.02189931,14.4,-0.941667,64,-13.0,3,-22.1,-7.35,2,0,10.95,47,18.5,10.95,47,19,973.933,40.6,35.468,103.502,0,-14067.0,50.753452,312.70044,0
236,95.94756815,38.39923671,12.9417,-6.9875,239,-18.5833,9,-27.7,-17.2667,7,2,4.46667,163,11.1,4.46667,163,64,940.024,38.8,33.3548,106.445,0,28689.0,86.165634,61.769817,0
237,94.26582683,38.86808892,15.975,2.02083,46,-10.85,6,-21.1,-3.21667,4,1,14.4333,29,22.7,14.4333,29,12,1027.6,43.8,36.4726,77.3298,0,6923.0,40.088085,279.4623,445
238,101.1698267,38.36655629,14.6,2.14167,337,-10.7167,7,-20.7,-9.35,7,2,13.75,207,21.4,13.75,207,76,995.254,42.1,34.6793,100.111,0,-31991.0,87.62546,228.48932,352
240,103.7221624,35.26738736,11.775,5.62917,501,-6.03333,6,-14.4,-6.03333,6,1,15.9333,257,22.6,14.9833,273,100,886.888,37.0,31.8243,87.0519,0,21256.0,87.41356,111.83466,560
241,107.6137176,36.22599056,11.6417,9.82083,488,-3.08333,12,-10.7,-3.08333,12,3,21.7667,249,28.5,20.1333,282,102,1002.25,39.2,29.6981,86.7166,0,29700.0,85.1956,320.6637,560
242,107.230536,36.28393604,11.8833,8.80833,465,-3.8,10,-11.7,-3.8,10,2,20.5167,239,27.3,18.95,269,100,981.413,39.0,30.4701,87.4315,0,6661.0,77.99662,47.979015,560
244,101.2385096,34.14267914,13.4083,-2.42917,673,-12.2833,15,-22.5,-11.2667,15,3,6.48333,368,13.0,6.48333,368,134,765.083,35.5,37.77,89.7107,0,-9457.0,87.642235,29.34084,183
245,103.0751441,38.14029023,15.1417,8.42917,147,-6.06667,5,-15.2,-6.06667,5,1,21.7,83,30.3,20.2833,85,37,1116.09,45.5,33.2784,87.4907,0,-10235.0,46.315918,7.5946426,273
247,102.8983807,38.99896473,14.4167,7.75833,117,-6.93333,7,-15.8,-4.11667,7,1,21.2667,65,29.4,19.7833,67,29,1142.24,45.2,31.8953,82.3591,0,-21755.0,57.122852,153.43495,273
249,105.7952525,33.42537641,8.65,13.1583,701,3.33333,15,-1.8,3.33333,15,4,22.4667,348,27.7,21.4333,379,141,770.188,29.5,29.322,83.3782,0,-29948.0,86.76005,325.53156,560
250,103.5186219,34.05970377,10.825,2.7125,644,-6.9,10,-15.0,-6.9,10,2,11.3833,320,17.3,10.7667,331,116,737.0,32.3,33.5139,83.9267,0,-23286.0,85.9739,69.620766,1
